filename,cell_line,quality,degradation,annotated,psnr,original_path
A172_Phase_A7_1_02d08h00m_3,A172,high,none,False,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,noise_25,False,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,noise_50,False,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,noise_100,False,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,motion_blur_5,False,28.54,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,motion_blur_11,False,28.14,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,defocus_2,False,28.73,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,defocus_8,False,28.08,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,shading_0.3,False,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,shading_0.7,False,11.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,jpeg_70,False,34.09,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,jpeg_30,False,31.09,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,combined_mild,False,21.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_3,A172,low,combined_severe,False,13.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_3.tif
A172_Phase_A7_1_02d08h00m_4,A172,high,none,False,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,noise_25,False,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,noise_50,False,14.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,noise_100,False,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,motion_blur_5,False,27.63,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,motion_blur_11,False,27.33,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,defocus_2,False,27.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,defocus_8,False,27.29,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,shading_0.3,False,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,shading_0.7,False,11.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,jpeg_70,False,33.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,jpeg_30,False,30.3,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,combined_mild,False,21.31,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d08h00m_4,A172,low,combined_severe,False,13.93,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_4.tif
A172_Phase_A7_1_02d12h00m_1,A172,high,none,False,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,noise_25,False,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,noise_50,False,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,noise_100,False,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,motion_blur_5,False,30.23,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,motion_blur_11,False,29.99,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,defocus_2,False,30.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,defocus_8,False,29.96,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,shading_0.3,False,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,shading_0.7,False,11.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,jpeg_70,False,34.74,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,jpeg_30,False,32.03,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,combined_mild,False,21.6,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_1,A172,low,combined_severe,False,13.99,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_1.tif
A172_Phase_A7_1_02d12h00m_2,A172,high,none,False,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,noise_25,False,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,noise_50,False,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,noise_100,False,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,motion_blur_5,False,27.89,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,motion_blur_11,False,27.67,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,defocus_2,False,28.13,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,defocus_8,False,27.63,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,shading_0.3,False,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,shading_0.7,False,11.48,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,jpeg_70,False,33.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,jpeg_30,False,30.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,combined_mild,False,21.35,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
A172_Phase_A7_1_02d12h00m_2,A172,low,combined_severe,False,13.9,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_2.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,noise_25,True,20.19,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,noise_50,True,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,motion_blur_5,True,28.74,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,motion_blur_11,True,27.41,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,defocus_2,True,28.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,defocus_8,True,27.22,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,shading_0.7,True,11.47,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,jpeg_70,True,37.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,jpeg_30,True,33.82,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,combined_mild,True,21.5,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d00h00m_4,BT474,low,combined_severe,True,13.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d00h00m_4.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,noise_25,True,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,motion_blur_5,True,30.7,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,motion_blur_11,True,30.07,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,defocus_2,True,30.79,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,defocus_8,True,29.96,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,shading_0.7,True,11.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,jpeg_70,True,37.63,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,jpeg_30,True,34.23,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,combined_mild,True,21.62,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d12h00m_1,BT474,low,combined_severe,True,13.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d12h00m_1.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,noise_25,True,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,motion_blur_5,True,29.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,motion_blur_11,True,29.0,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,defocus_2,True,29.72,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,defocus_8,True,28.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,shading_0.7,True,11.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,jpeg_70,True,37.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,jpeg_30,True,33.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,combined_mild,True,21.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_00d16h00m_2,BT474,low,combined_severe,True,13.92,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_00d16h00m_2.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,motion_blur_5,True,29.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,motion_blur_11,True,28.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,defocus_2,True,29.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,defocus_8,True,28.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,shading_0.7,True,11.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,jpeg_70,True,36.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,jpeg_30,True,32.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,combined_mild,True,21.51,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d00h00m_4,BT474,low,combined_severe,True,13.95,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d00h00m_4.tif
BT474_Phase_A3_1_01d12h00m_1,BT474,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d12h00m_1.tif
BT474_Phase_A3_1_01d12h00m_1,BT474,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d12h00m_1.tif
BT474_Phase_A3_1_01d12h00m_1,BT474,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/BT474_Phase_A3_1_01d12h00m_1.tif
